user_id,survey_id,survey_item_index,filename,has_reply,emotion_1,video_id,mix,emotion_1_id,emotion_2_id,intensity_level,reply_dim_Novelty,reply_dim_Pleasantness,reply_dim_Goal conduciveness,reply_dim_Urgency,reply_dim_Power,reply_dim_Norm compatibility
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,57,A102_anx_p_2.mp4,1,anxiety,A102,0,34,100,2,3,2,1,4,2,1
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,58,A205_rej_v_3.mp4,1,rejection,A205,0,14,100,3,4,2,1,3,2,1
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,59,A220_hop_p_2.mp4,1,hope,A220,0,21,100,2,3,4,4,3,3,4
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,60,A424_ele_v_3.mp4,1,elevation_rejoicing,A424,0,8,100,3,3,4,5,3,3,5
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,61,A102_ple_v_2.mp4,1,sensory_pleasure,A102,0,23,100,2,3,5,3,1,1,5
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,62,A102_rel_p_3.mp4,1,relief,A102,0,38,100,3,4,4,5,2,3,5
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,63,A102_sad_p_3.mp4,1,sadness,A102,0,6,100,3,2,1,1,1,3,3
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,64,A102_bor_p_2.mp4,1,boredom,A102,0,26,100,2,3,2,2,2,2,2
default,2e4228a69bc87a4a2566d771fea615dd5f7eddaa586c9ac6bafcf1515add5e4b,65,A102_conf_p_3.mp4,1,confusion,A102,0,1,100,3,4,3,3,3,3,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,0,A102_emb_v_3.mp4,1,embarrassment,A102,0,39,100,3,1,1,1,2,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,1,A102_neg_sur_p_2.mp4,1,negative_surprise,A102,0,11,100,2,3,1,1,2,2,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,2,A221_awe_p_2.mp4,1,awe,A221,0,18,100,2,1,5,4,1,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,3,A102_exc_p_3.mp4,1,excitement_expectation,A102,0,36,100,3,1,5,4,1,4,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,4,A102_scha_v_2.mp4,1,schadenfreude,A102,0,15,100,2,1,5,5,1,5,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,5,A424_ele_v_3.mp4,1,elevation_rejoicing,A424,0,8,100,3,1,4,3,1,4,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,6,A205_ten_p_3.mp4,1,tenderness,A205,0,28,100,3,1,5,4,1,5,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,7,A102_ple_v_2.mp4,1,sensory_pleasure,A102,0,23,100,2,1,5,5,1,5,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,8,A220_adm_v_3.mp4,1,admiration,A220,0,5,100,3,1,5,4,1,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,9,A102_conf_p_3.mp4,1,confusion,A102,0,1,100,3,4,1,1,3,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,10,A205_hap_p_3.mp4,1,happiness_joy,A205,0,33,100,3,1,5,5,1,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,11,A220_ins_v_2.mp4,1,inspiration,A220,0,19,100,2,1,3,2,2,4,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,12,A102_ten_v_3.mp4,1,tenderness,A102,0,28,100,3,1,5,3,1,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,13,A200_det_p_3.mp4,1,determination,A200,0,2,100,3,2,1,2,3,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,14,A102_env_p_3.mp4,1,envy,A102,0,4,100,3,1,1,2,1,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,15,A102_gra_v_3.mp4,1,gratitude,A102,0,7,100,3,1,5,4,2,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,16,A227_adm_p_3.mp4,1,admiration,A227,0,5,100,3,2,3,4,1,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,17,A227_pri_p_2.mp4,1,pride,A227,0,41,100,2,1,3,4,2,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,18,A205_sat_v_3.mp4,1,satisfaction_contentment,A205,0,16,100,3,1,5,4,1,3,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,19,A200_sar_p_2.mp4,1,sarcasm,A200,0,31,100,2,1,2,1,1,2,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,20,A221_sha_p_2.mp4,1,shame,A221,0,43,100,2,1,1,1,1,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,21,A102_ang_p_3.mp4,1,anger,A102,0,12,100,3,3,1,2,3,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,22,A323_awe_v_2.mp4,1,awe,A323,0,18,100,2,1,2,2,1,4,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,23,A55_gui_v_2_ver1.mp4,1,guilt,A55,0,40,100,2,1,1,1,1,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,24,A102_ang_v_2.mp4,1,anger,A102,0,12,100,2,2,1,1,3,4,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,25,A205_rej_v_2.mp4,1,rejection,A205,0,14,100,2,2,1,1,2,1,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,26,A102_sar_p_2.mp4,1,sarcasm,A102,0,31,100,2,1,2,5,1,4,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,27,A102_fea_p_3.mp4,1,fear,A102,0,10,100,3,4,1,1,5,3,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,28,A227_hop_p_3.mp4,1,hope,A227,0,21,100,3,1,3,3,2,4,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,29,A205_cont_p_3.mp4,1,contempt,A205,0,32,100,3,2,1,1,3,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,30,A102_tri_p_3.mp4,1,triumph_achievement,A102,0,20,100,3,4,5,5,1,4,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,31,A102_bor_p_3.mp4,1,boredom,A102,0,26,100,3,1,1,1,3,1,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,32,A102_disa_v_3.mp4,1,disappointment,A102,0,37,100,3,1,1,1,3,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,33,A102_anx_p_3.mp4,1,anxiety,A102,0,34,100,3,2,1,1,3,2,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,34,A102_fea_p_2.mp4,1,fear,A102,0,10,100,2,3,1,1,4,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,35,A200_dist_p_2.mp4,1,distress_pain,A200,0,17,100,2,4,1,1,1,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,36,A220_pri_p_3.mp4,1,pride,A220,0,41,100,3,1,5,5,1,5,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,37,A102_sad_p_2.mp4,1,sadness,A102,0,6,100,2,1,1,1,2,2,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,38,A102_scha_p_3.mp4,1,schadenfreude,A102,0,15,100,3,3,3,5,1,4,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,39,A102_mov_v_3.mp4,1,being_moved,A102,0,42,100,3,1,5,5,1,4,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,40,A102_rel_p_2.mp4,1,relief,A102,0,38,100,2,4,5,5,1,2,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,41,A102_dist_p_3.mp4,1,distress_pain,A102,0,17,100,3,5,1,1,5,2,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,42,A102_ple_p_2.mp4,1,sensory_pleasure,A102,0,23,100,2,1,5,5,1,5,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,43,A102_neg_sur_p_3.mp4,1,negative_surprise,A102,0,11,100,3,4,1,1,4,2,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,44,A102_pos_sur_p_3.mp4,1,positive_surprise,A102,0,9,100,3,4,5,4,1,3,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,45,A407_ins_p_2.mp4,1,inspiration,A407,0,19,100,2,3,5,5,2,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,46,A205_rej_v_3.mp4,1,rejection,A205,0,14,100,3,4,1,1,2,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,47,A303_env_p_3.mp4,1,envy,A303,0,4,100,3,2,1,1,2,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,48,A207_dou_v_2.mp4,1,doubt,A207,0,3,100,2,1,1,1,2,1,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,49,A102_neu_sit1_v.mp4,1,neutral,A102,0,22,100,,1,3,2,1,4,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,50,A102_anx_p_2.mp4,1,anxiety,A102,0,34,100,2,1,5,4,2,4,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,51,A102_conf_v_2.mp4,1,confusion,A102,0,1,100,2,2,1,1,1,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,52,A102_sex_p_3.mp4,1,sexual_lust,A102,0,24,100,3,1,5,5,1,5,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,53,A102_disg_v_3.mp4,1,disgust,A102,0,35,100,3,2,1,1,3,3,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,54,A102_nos_p_3.mp4,1,nostalgia,A102,0,30,100,3,1,5,4,2,3,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,55,A327_ele_p_3.mp4,1,elevation_rejoicing,A327,0,8,100,3,3,3,4,2,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,56,A102_nos_p_2.mp4,1,nostalgia,A102,0,30,100,2,1,5,5,2,4,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,57,A102_gra_p_3.mp4,1,gratitude,A102,0,7,100,3,2,5,4,2,3,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,58,A102_sat_p_3.mp4,1,satisfaction_contentment,A102,0,16,100,3,1,4,4,2,3,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,59,A102_conc_v_2.mp4,1,concentration,A102,0,27,100,2,1,3,2,2,5,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,60,A102_neu_sit2_v.mp4,1,neutral,A102,0,22,100,,2,2,2,2,5,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,61,A102_rel_p_3.mp4,1,relief,A102,0,38,100,3,5,5,5,1,3,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,62,A205_cont_p_2.mp4,1,contempt,A205,0,32,100,2,2,2,3,2,3,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,63,A221_sha_v_2.mp4,1,shame,A221,0,43,100,2,1,1,1,1,1,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,64,A102_bor_p_2.mp4,1,boredom,A102,0,26,100,2,2,1,1,2,2,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,65,A200_amu_v_2.mp4,1,amusement,A200,0,13,100,2,2,4,4,2,2,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,66,A207_pea_v_2.mp4,1,peacefulness_serenity,A207,0,25,100,2,1,3,3,2,4,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,67,A200_int_v_3.mp4,1,interest_curiosity,A200,0,29,100,3,2,4,4,2,3,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,68,A102_emb_p_2.mp4,1,embarrassment,A102,0,39,100,2,3,2,1,2,1,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,69,A200_pos_sur_p_3.mp4,1,positive_surprise,A200,0,9,100,3,5,1,1,2,1,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,70,A205_mov_p_3.mp4,1,being_moved,A205,0,42,100,3,2,5,3,1,5,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,71,A207_dou_v_3.mp4,1,doubt,A207,0,3,100,3,3,1,1,4,1,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,72,A227_reg_v_3.mp4,1,regret,A227,0,0,100,3,2,1,1,2,3,1
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,73,A102_pea_p_2.mp4,1,peacefulness_serenity,A102,0,25,100,2,1,5,5,1,5,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,74,A102_det_v_3.mp4,1,determination,A102,0,2,100,3,2,3,2,3,3,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,75,A102_tri_p_2.mp4,1,triumph_achievement,A102,0,20,100,2,2,5,5,1,5,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,76,A102_sex_p_2.mp4,1,sexual_lust,A102,0,24,100,2,1,5,5,2,5,5
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,77,A102_disa_v_2.mp4,1,disappointment,A102,0,37,100,2,1,1,1,3,1,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,78,A102_disg_p_3.mp4,1,disgust,A102,0,35,100,3,3,1,1,4,3,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,79,A227_gui_v_3.mp4,1,guilt,A227,0,40,100,3,2,1,1,2,2,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,80,A102_exc_v_3.mp4,1,excitement_expectation,A102,0,36,100,3,2,5,5,2,5,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,81,A102_sad_p_3.mp4,1,sadness,A102,0,6,100,3,2,1,1,2,2,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,82,A205_hap_v_3.mp4,1,happiness_joy,A205,0,33,100,3,2,5,4,1,5,4
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,83,A102_amu_v_3.mp4,1,amusement,A102,0,13,100,3,2,5,4,1,4,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,84,A200_int_v_2.mp4,1,interest_curiosity,A200,0,29,100,2,3,3,2,1,4,3
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,85,A334_reg_p_2.mp4,1,regret,A334,0,0,100,2,2,1,1,2,2,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,86,A220_hop_p_2.mp4,1,hope,A220,0,21,100,2,2,3,2,3,3,2
default,4512b9c28e499053d7517c9c05291332846f82c3a969fb54978fc8966861824f,87,A102_conc_p_3.mp4,1,concentration,A102,0,27,100,3,2,2,4,2,4,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,0,A102_fea_p_3.mp4,1,fear,A102,0,10,100,3,3,1,1,4,1,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,1,A102_fea_p_2.mp4,1,fear,A102,0,10,100,2,3,1,1,2,1,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,2,A102_neu_sit1_v.mp4,1,neutral,A102,0,22,100,,2,1,1,2,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,3,A220_hop_p_2.mp4,1,hope,A220,0,21,100,2,2,3,3,1,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,4,A207_pea_v_2.mp4,1,peacefulness_serenity,A207,0,25,100,2,1,2,1,1,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,5,A205_hap_p_3.mp4,1,happiness_joy,A205,0,33,100,3,3,4,4,2,2,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,6,A102_pea_p_2.mp4,1,peacefulness_serenity,A102,0,25,100,2,1,5,5,1,3,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,7,A102_sex_p_2.mp4,1,sexual_lust,A102,0,24,100,2,1,5,5,1,5,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,8,A102_nos_p_3.mp4,1,nostalgia,A102,0,30,100,3,2,5,5,1,5,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,9,A327_ele_p_3.mp4,1,elevation_rejoicing,A327,0,8,100,3,3,5,5,1,2,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,10,A205_rej_v_2.mp4,1,rejection,A205,0,14,100,2,1,1,1,1,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,11,A227_hop_p_3.mp4,1,hope,A227,0,21,100,3,1,2,2,3,2,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,12,A102_ple_v_2.mp4,1,sensory_pleasure,A102,0,23,100,2,1,5,5,2,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,13,A102_neg_sur_p_3.mp4,1,negative_surprise,A102,0,11,100,3,4,2,1,3,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,14,A102_rel_p_2.mp4,1,relief,A102,0,38,100,2,4,4,4,2,2,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,15,A200_amu_v_2.mp4,1,amusement,A200,0,13,100,2,4,4,3,1,3,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,16,A102_scha_v_2.mp4,1,schadenfreude,A102,0,15,100,2,3,3,5,2,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,17,A303_env_p_3.mp4,1,envy,A303,0,4,100,3,3,1,1,1,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,18,A102_mov_v_3.mp4,1,being_moved,A102,0,42,100,3,1,4,3,1,4,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,19,A200_int_v_2.mp4,1,interest_curiosity,A200,0,29,100,2,2,2,1,3,1,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,20,A102_gra_v_3.mp4,1,gratitude,A102,0,7,100,3,2,4,4,1,2,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,21,A221_awe_p_2.mp4,1,awe,A221,0,18,100,2,1,4,4,1,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,22,A102_dist_p_3.mp4,1,distress_pain,A102,0,17,100,3,4,1,1,5,3,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,23,A102_emb_p_2.mp4,1,embarrassment,A102,0,39,100,2,2,1,1,3,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,24,A221_sha_p_2.mp4,1,shame,A221,0,43,100,2,1,1,1,1,1,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,25,A102_env_p_3.mp4,1,envy,A102,0,4,100,3,1,2,1,2,3,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,26,A220_ins_v_2.mp4,1,inspiration,A220,0,19,100,2,1,3,3,1,4,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,27,A227_adm_p_3.mp4,1,admiration,A227,0,5,100,3,3,4,4,1,3,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,28,A102_det_v_3.mp4,1,determination,A102,0,2,100,3,3,1,1,2,1,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,29,A102_disg_p_3.mp4,1,disgust,A102,0,35,100,3,3,1,1,4,4,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,30,A227_pri_p_2.mp4,1,pride,A227,0,41,100,2,2,5,5,1,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,31,A205_cont_p_2.mp4,1,contempt,A205,0,32,100,2,2,1,1,2,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,32,A323_awe_v_2.mp4,1,awe,A323,0,18,100,2,1,2,3,1,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,33,A102_exc_v_3.mp4,1,excitement_expectation,A102,0,36,100,3,1,5,5,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,34,A102_amu_v_3.mp4,1,amusement,A102,0,13,100,3,2,4,5,2,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,35,A102_tri_p_3.mp4,1,triumph_achievement,A102,0,20,100,3,4,5,3,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,36,A102_bor_p_3.mp4,1,boredom,A102,0,26,100,3,1,1,1,2,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,37,A227_gui_v_3.mp4,1,guilt,A227,0,40,100,3,1,1,1,3,3,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,38,A220_adm_v_3.mp4,1,admiration,A220,0,5,100,3,3,3,4,1,3,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,39,A102_rel_p_3.mp4,1,relief,A102,0,38,100,3,5,5,5,1,1,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,40,A102_disg_v_3.mp4,1,disgust,A102,0,35,100,3,2,1,2,2,3,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,41,A424_ele_v_3.mp4,1,elevation_rejoicing,A424,0,8,100,3,2,5,5,1,2,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,42,A102_sat_p_3.mp4,1,satisfaction_contentment,A102,0,16,100,3,1,5,5,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,43,A102_ang_v_2.mp4,1,anger,A102,0,12,100,2,3,1,2,3,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,44,A102_disa_v_2.mp4,1,disappointment,A102,0,37,100,2,1,1,1,3,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,45,A102_bor_p_2.mp4,1,boredom,A102,0,26,100,2,2,2,2,3,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,46,A334_reg_p_2.mp4,1,regret,A334,0,0,100,2,2,2,2,2,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,47,A102_ten_v_3.mp4,1,tenderness,A102,0,28,100,3,1,2,2,1,3,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,48,A200_det_p_3.mp4,1,determination,A200,0,2,100,3,2,1,1,2,1,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,49,A205_rej_v_3.mp4,1,rejection,A205,0,14,100,3,3,1,1,1,1,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,50,A102_anx_p_3.mp4,1,anxiety,A102,0,34,100,3,3,2,2,2,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,51,A102_neu_sit2_v.mp4,1,neutral,A102,0,22,100,,1,2,1,1,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,52,A102_conc_v_2.mp4,1,concentration,A102,0,27,100,2,1,3,2,1,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,53,A205_hap_v_3.mp4,1,happiness_joy,A205,0,33,100,3,2,5,5,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,54,A102_sar_p_2.mp4,1,sarcasm,A102,0,31,100,2,1,2,5,1,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,55,A55_gui_v_2_ver1.mp4,1,guilt,A55,0,40,100,2,1,1,1,1,1,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,56,A221_sha_v_2.mp4,1,shame,A221,0,43,100,2,1,1,1,1,1,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,57,A220_pri_p_3.mp4,1,pride,A220,0,41,100,3,1,5,5,1,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,58,A200_dist_p_2.mp4,1,distress_pain,A200,0,17,100,2,4,1,1,5,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,59,A205_ten_p_3.mp4,1,tenderness,A205,0,28,100,3,2,4,4,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,60,A102_conc_p_3.mp4,1,concentration,A102,0,27,100,3,1,2,2,1,4,2
